TIME,year,month,T#ES#apples_fuji,T#IT#apples_fuji,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2009-01-26,2009,1,,,1.89,1.88,1.31,1.26,1.58,-0.82,46278.77,38820.25,43348.51,43356.99,33601.45,56084.53
2009-02-02,2009,2,,,1.24,1.51,0.97,0.87,0.96,-2.04,45772.61,38289.09,42782.47,42817.25,33124.14,54767.38
2009-02-09,2009,2,,,0.6,1.14,0.64,0.48,0.34,-3.26,45266.45,37757.92,42216.42,42277.51,32646.82,53450.24
2009-02-16,2009,2,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-02-23,2009,2,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-03-02,2009,3,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-03-09,2009,3,54.29,76.0,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-03-16,2009,3,54.3,76.0,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-03-23,2009,3,53.76,76.0,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-03-30,2009,3,53.26,76.0,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-04-06,2009,4,54.08,76.0,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-04-13,2009,4,52.85,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-04-20,2009,4,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-04-27,2009,4,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-05-04,2009,5,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-05-11,2009,5,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-05-18,2009,5,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-05-25,2009,5,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-06-01,2009,6,,76.0,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-06-08,2009,6,,76.0,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-06-15,2009,6,,76.0,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-06-22,2009,6,,76.0,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-10-05,2009,10,,74.43,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-10-12,2009,10,,72.86,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-10-19,2009,10,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-10-26,2009,10,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-11-02,2009,11,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-11-09,2009,11,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-11-16,2009,11,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-11-23,2009,11,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-11-30,2009,11,,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-12-07,2009,12,53.26,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-12-14,2009,12,52.28,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-12-21,2009,12,53.33,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-12-28,2009,12,52.96,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2010-01-04,2010,1,51.73,,,,,,,,,,,,,
2010-01-11,2010,1,50.84,,,,,,,,,,,,,
2010-01-18,2010,1,50.4,,,,,,,,,,,,,
2010-01-25,2010,1,50.6,,1.23,1.2,0.76,0.91,0.91,-2.45,44431.52,36546.12,41605.85,41131.08,31234.06,50150.52
2010-02-01,2010,2,50.11,,1.55,1.31,0.88,1.12,1.2,-1.94,44349.33,36375.96,41594.72,40979.41,31000.2,49654.88
2010-02-08,2010,2,48.13,,1.87,1.42,0.99,1.32,1.5,-1.43,44267.14,36205.8,41583.59,40827.74,30766.34,49159.24
2010-02-15,2010,2,47.61,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-02-22,2010,2,49.69,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-01,2010,3,49.83,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-08,2010,3,50.06,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-15,2010,3,50.83,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-22,2010,3,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-29,2010,3,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-04-05,2010,4,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-04-12,2010,4,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-04-19,2010,4,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-04-26,2010,4,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-03,2010,5,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-10,2010,5,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-17,2010,5,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-24,2010,5,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-31,2010,5,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-06-07,2010,6,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-06-14,2010,6,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-06-21,2010,6,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-06-28,2010,6,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-07-05,2010,7,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-07-12,2010,7,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-07-19,2010,7,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-10-11,2010,10,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-10-18,2010,10,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-10-25,2010,10,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-01,2010,11,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-08,2010,11,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-15,2010,11,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-22,2010,11,73.83,85.71,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-29,2010,11,71.79,85.14,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-12-06,2010,12,70.73,84.57,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-12-13,2010,12,69.51,84.0,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-12-20,2010,12,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-12-27,2010,12,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2011-01-03,2011,1,,,,,,,,,,,,,,
2011-01-10,2011,1,,,,,,,,,,,,,,
2011-01-17,2011,1,,,,,,,,,,,,,,
2011-01-24,2011,1,,,2.96,2.24,1.66,1.86,2.6,1.07,46028.16,37529.36,44505.85,42487.72,31187.01,50695.66
2011-01-31,2011,1,,,3.15,2.42,1.8,1.95,2.8,1.56,46488.96,37902.78,45239.2,42940.64,31350.64,51203.68
2011-02-07,2011,2,,,3.34,2.6,1.94,2.03,3.0,2.06,46949.76,38276.21,45972.55,43393.55,31514.27,51711.69
2011-02-14,2011,2,58.73,84.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-02-21,2011,2,57.21,83.9,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-02-28,2011,2,56.75,83.9,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-03-07,2011,3,56.4,83.9,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-03-14,2011,3,56.78,83.9,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-03-21,2011,3,,83.9,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-03-28,2011,3,,83.9,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-04-04,2011,4,,83.9,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-04-11,2011,4,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-04-18,2011,4,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-04-25,2011,4,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-02,2011,5,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-09,2011,5,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-16,2011,5,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-23,2011,5,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-30,2011,5,,79.74,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-06,2011,6,,79.02,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-13,2011,6,,79.02,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-20,2011,6,,78.88,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-27,2011,6,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-04,2011,7,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-11,2011,7,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-18,2011,7,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-25,2011,7,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-01,2011,8,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-15,2011,8,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-29,2011,8,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-05,2011,9,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-12,2011,9,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-19,2011,9,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-26,2011,9,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-03,2011,10,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-10,2011,10,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-17,2011,10,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-24,2011,10,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-31,2011,10,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-11-07,2011,11,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-11-14,2011,11,,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-11-21,2011,11,,72.43,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-11-28,2011,11,,72.43,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-12-05,2011,12,69.68,71.5,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-12-12,2011,12,67.99,71.5,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-12-19,2011,12,65.63,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-12-26,2011,12,64.15,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2012-01-02,2012,1,62.0,,,,,,,,,,,,,
2012-01-09,2012,1,61.18,,,,,,,,,,,,,
2012-01-16,2012,1,61.13,,,,,,,,,,,,,
2012-01-23,2012,1,61.23,,3.14,2.93,2.04,2.02,2.77,2.07,45844.85,36593.57,45077.3,42146.12,29760.78,50347.77
2012-01-30,2012,1,,,3.04,2.97,2.03,2.0,2.66,1.94,45453.42,36079.56,44670.15,41721.03,29281.5,49879.79
2012-02-06,2012,2,,72.43,2.94,3.0,2.02,1.98,2.55,1.82,45061.99,35565.54,44263.0,41295.94,28802.23,49411.8
2012-02-13,2012,2,,72.43,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-02-20,2012,2,,72.43,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-02-27,2012,2,,72.43,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-03-05,2012,3,,72.43,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-03-12,2012,3,,72.43,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-03-19,2012,3,61.84,71.5,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-03-26,2012,3,63.12,71.5,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-02,2012,4,64.52,71.5,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-09,2012,4,65.09,71.5,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-16,2012,4,64.25,71.5,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-23,2012,4,64.67,71.5,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-30,2012,4,64.43,71.71,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-05-07,2012,5,,71.93,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-05-14,2012,5,,73.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-05-21,2012,5,,74.07,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-05-28,2012,5,,75.14,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-06-04,2012,6,,76.21,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-06-11,2012,6,,78.57,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-06-18,2012,6,,80.71,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-06-25,2012,6,,82.86,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-07-02,2012,7,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-07-09,2012,7,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-07-23,2012,7,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-07-30,2012,7,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-08-06,2012,8,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-08-13,2012,8,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-08-20,2012,8,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-10-08,2012,10,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-10-15,2012,10,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-10-22,2012,10,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-10-29,2012,10,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-11-05,2012,11,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-11-12,2012,11,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-11-19,2012,11,,90.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-11-26,2012,11,,90.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-12-03,2012,12,,90.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-12-10,2012,12,77.54,90.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-12-17,2012,12,77.19,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-12-24,2012,12,76.82,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-12-31,2012,12,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2013-01-07,2013,1,,,,,,,,,,,,,,
2013-01-14,2013,1,,,,,,,,,,,,,,
2013-01-21,2013,1,,,,,,,,,,,,,,
