TIME,year,month,T#BE#eggs_cage,T#BG#eggs_cage,T#CY#eggs_cage,T#CZ#eggs_cage,T#EE#eggs_cage,T#EL#eggs_cage,T#ES#eggs_cage,T#FI#eggs_cage,T#FR#eggs_cage,T#HR#eggs_cage,T#HU#eggs_cage,T#IE#eggs_cage,T#IT#eggs_cage,T#LT#eggs_cage,T#LV#eggs_cage,T#MT#eggs_cage,T#PL#eggs_cage,T#PT#eggs_cage,T#RO#eggs_cage,T#SI#eggs_cage,T#SK#eggs_cage,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2022-04-18,2022,4,197.08,159.48,170.09,139.48,159.93,164.89,156.19,150.41,191.46,169.03,169.05,143.85,227.1,142.27,,200.83,188.59,192.24,128.81,168.0,145.37,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-04-25,2022,4,203.98,162.61,170.09,142.54,166.5,165.55,157.73,,198.39,172.04,173.83,146.92,227.95,145.68,168.71,203.57,194.13,197.28,130.77,169.68,148.03,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-05-02,2022,5,210.61,163.85,170.09,144.75,175.29,165.2,157.35,,204.16,176.29,176.13,,227.83,146.62,175.85,204.16,197.62,200.11,132.59,167.31,151.02,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-05-09,2022,5,214.32,164.06,170.09,146.71,180.74,165.17,155.94,,207.97,179.88,177.71,,227.61,147.76,179.85,204.76,197.91,200.11,134.35,164.59,152.94,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-05-16,2022,5,211.26,162.96,170.09,148.8,190.54,165.13,154.03,179.0,209.85,183.41,178.02,156.13,227.38,147.52,184.58,205.35,195.43,197.59,135.27,166.57,155.61,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-05-23,2022,5,208.53,159.9,170.09,150.04,198.17,165.11,150.98,185.44,209.74,185.34,176.25,160.62,227.38,144.46,183.04,203.21,191.59,194.76,136.58,161.79,155.46,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-05-30,2022,5,204.13,157.89,170.09,149.45,205.6,165.11,147.85,192.22,208.9,188.22,174.63,165.1,227.38,143.32,180.66,198.94,186.43,191.61,135.54,159.31,155.42,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-06-06,2022,6,198.9,156.26,170.09,150.2,211.3,165.57,144.66,198.66,207.77,191.33,173.57,169.59,227.38,142.01,177.36,194.68,182.35,189.09,134.32,157.08,155.73,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-06-13,2022,6,193.95,154.39,170.09,150.81,211.69,,142.61,200.69,205.79,194.37,172.11,171.01,227.38,141.19,173.04,190.41,178.95,186.57,135.15,156.58,154.32,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-06-20,2022,6,189.63,153.35,170.09,152.21,211.0,,141.26,202.06,203.6,195.62,170.82,172.43,227.38,141.34,170.35,188.29,175.28,184.37,134.8,159.64,152.29,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-06-27,2022,6,185.81,153.21,,152.1,212.4,,140.11,202.01,201.73,197.08,169.71,173.84,227.38,140.59,166.81,186.22,172.72,182.16,134.87,160.12,149.42,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-07-04,2022,7,184.17,152.86,,151.5,209.73,213.68,139.6,202.42,200.13,199.14,167.52,175.26,227.38,140.5,164.72,184.16,170.45,181.85,134.86,158.26,145.33,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-07-11,2022,7,180.94,152.63,,149.68,209.28,225.96,139.86,204.23,198.61,200.41,165.33,175.26,227.38,140.5,163.54,182.1,169.26,182.16,135.13,158.8,143.07,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-07-18,2022,7,178.91,154.45,170.21,149.01,209.08,228.61,140.51,205.81,197.11,201.42,163.98,175.26,,140.47,162.35,182.15,168.64,182.79,136.37,158.87,140.7,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-07-25,2022,7,179.31,156.4,170.24,147.31,209.65,246.6,141.12,205.92,196.13,203.12,162.75,175.26,,140.48,161.42,182.21,169.92,183.42,137.37,160.22,138.66,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-08-01,2022,8,179.69,159.39,,145.57,210.72,239.34,141.76,206.17,196.77,206.7,163.25,175.26,,140.02,165.58,183.94,170.26,184.37,137.53,158.56,139.63,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-08-08,2022,8,179.61,162.68,,143.59,210.45,231.54,142.11,206.09,198.26,209.62,164.33,176.46,,139.68,167.21,185.67,171.88,185.0,138.08,158.02,140.4,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-08-15,2022,8,180.12,165.99,,142.92,208.83,223.56,142.57,206.91,200.11,212.72,164.61,177.93,235.88,139.82,168.65,187.34,173.81,185.63,139.03,158.32,141.68,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-08-22,2022,8,178.87,170.02,172.25,142.7,209.99,214.39,142.83,209.0,202.58,214.62,165.6,179.19,236.85,139.78,168.63,189.0,175.53,185.94,140.45,156.79,144.07,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-08-29,2022,8,178.83,173.7,172.88,143.65,207.79,206.02,144.04,211.26,205.11,216.63,169.07,179.19,238.32,140.15,166.89,192.2,177.92,185.94,141.46,155.81,145.29,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-09-05,2022,9,181.65,176.32,173.52,143.88,207.49,208.85,145.44,211.04,208.04,219.17,173.48,180.42,240.02,140.39,166.94,195.4,180.95,186.57,142.07,155.89,147.95,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-09-12,2022,9,184.91,178.24,174.15,145.4,204.23,195.75,147.69,211.39,211.07,220.84,179.14,180.46,236.57,140.98,167.43,198.6,183.65,187.2,143.07,156.23,150.61,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-09-19,2022,9,187.88,180.99,174.32,147.45,202.91,198.22,150.25,211.52,214.48,220.54,184.23,181.89,237.64,142.02,166.18,200.14,189.16,188.78,144.92,159.83,153.5,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-09-26,2022,9,192.12,182.9,174.5,149.24,200.76,200.98,153.73,211.7,217.96,221.11,190.15,182.1,239.85,,165.97,201.96,194.22,192.87,146.43,163.82,158.28,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-10-03,2022,10,198.15,185.71,174.68,153.69,205.03,203.73,157.3,211.39,221.99,222.86,199.9,182.04,242.52,144.66,167.74,203.79,200.06,,147.65,169.32,165.23,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-10-10,2022,10,206.9,188.69,174.73,160.21,202.75,207.22,161.33,209.67,225.78,224.43,211.14,183.47,246.43,146.09,169.76,205.62,208.7,,149.73,,172.42,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-10-17,2022,10,216.78,192.34,175.44,166.08,203.67,211.09,164.59,207.61,229.62,228.16,221.14,186.94,249.83,148.54,172.57,205.92,217.29,208.81,151.63,181.99,181.37,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-10-24,2022,10,224.76,195.43,176.16,173.16,203.2,213.49,167.85,207.88,233.66,232.92,229.95,189.73,253.35,150.91,174.62,206.22,225.55,216.3,154.71,186.61,189.55,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-10-31,2022,10,233.56,199.4,176.87,180.14,204.87,214.49,170.53,207.68,237.27,237.99,240.18,194.27,256.63,152.15,178.47,208.06,233.63,224.11,158.24,192.75,198.94,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-11-07,2022,11,242.06,202.42,177.58,187.52,207.25,216.3,173.26,207.78,239.81,243.42,251.75,198.37,259.92,153.36,182.06,209.91,239.9,230.66,160.97,196.41,207.69,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-11-14,2022,11,247.51,206.35,178.29,196.15,210.14,217.51,178.53,207.36,241.77,249.61,261.57,202.79,262.87,153.32,186.18,211.46,245.93,235.01,166.42,200.72,214.79,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-11-21,2022,11,253.5,209.82,179.01,202.86,209.14,218.86,184.07,207.39,243.54,253.83,268.09,207.4,265.36,154.15,188.71,213.02,250.86,239.35,172.08,202.03,220.51,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-11-28,2022,11,258.94,213.31,180.8,207.7,212.75,220.5,189.01,207.25,245.55,260.71,273.03,210.89,266.61,,191.76,221.52,254.04,241.87,178.41,206.19,226.36,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-12-05,2022,12,262.24,217.84,181.87,213.31,215.17,219.77,193.52,207.09,247.44,267.42,277.44,213.86,267.86,,194.78,230.03,257.93,244.39,185.59,207.71,231.98,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-12-12,2022,12,264.08,222.5,182.95,218.32,217.05,219.09,197.96,206.92,249.0,272.58,281.79,215.72,268.65,,198.45,238.53,261.42,244.71,191.81,210.06,237.33,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-12-19,2022,12,264.96,227.19,184.03,222.07,219.85,219.54,202.26,207.1,250.54,277.44,283.93,216.89,269.45,,202.59,245.49,264.89,244.71,197.18,209.8,240.88,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-12-26,2022,12,266.36,231.01,185.11,224.84,221.6,219.19,206.18,206.95,252.09,281.89,284.39,217.12,271.09,,202.71,252.44,267.78,244.71,202.62,211.83,242.98,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2023-01-02,2023,1,270.41,234.06,183.83,226.68,223.5,218.75,209.33,207.48,253.65,285.89,284.44,217.12,271.94,,202.86,250.82,268.44,244.71,205.67,210.73,245.26,,,,,,,,,,,,
2023-01-09,2023,1,271.6,234.88,182.55,228.57,224.54,217.66,212.11,207.57,254.6,289.92,283.42,216.96,271.94,,203.94,249.2,269.8,244.71,208.59,212.94,245.15,,,,,,,,,,,,
2023-01-16,2023,1,271.33,235.41,180.2,229.96,224.93,216.79,214.77,207.55,254.93,291.96,282.45,216.67,272.79,,202.38,240.63,270.64,244.71,208.57,211.95,244.16,,,,,,,,,,,,
2023-01-23,2023,1,271.35,234.12,177.85,231.12,224.85,217.5,217.84,207.07,255.26,292.07,281.64,216.02,273.64,,201.08,232.05,268.98,244.71,207.27,211.92,242.7,,,,,,,,,,,,
2023-01-30,2023,1,271.24,231.34,175.4,232.51,225.35,217.75,220.8,207.41,255.33,291.53,279.93,218.04,274.83,,201.7,223.01,267.88,244.71,205.25,213.34,241.34,,,,,,,,,,,,
2023-02-06,2023,2,270.91,228.65,172.94,235.67,225.05,218.34,223.94,207.52,255.48,290.47,278.54,220.22,276.02,186.57,199.4,213.98,265.77,244.71,203.47,212.26,240.22,,,,,,,,,,,,
2023-02-13,2023,2,270.77,225.46,170.59,239.65,225.22,219.18,227.61,207.79,256.07,289.63,276.46,,276.36,192.43,201.85,204.94,264.51,244.71,202.6,207.29,239.98,,,,,,,,,,,,
2023-02-20,2023,2,271.65,224.39,170.89,243.76,224.85,220.62,228.87,207.64,257.39,289.11,276.58,224.67,276.7,192.89,203.64,204.47,265.56,,201.51,207.25,239.94,,,,,,,,,,,,
2023-02-27,2023,2,271.82,225.9,171.2,247.12,225.32,221.94,231.21,207.75,259.4,289.57,278.22,225.78,278.68,193.9,205.15,212.27,267.02,,198.61,206.07,241.31,,,,,,,,,,,,
2023-03-06,2023,3,,227.57,171.5,249.19,225.62,223.34,234.24,208.0,261.98,289.95,280.69,227.89,279.82,194.01,,220.07,267.51,,197.17,205.9,242.17,,,,,,,,,,,,
2023-03-13,2023,3,,230.77,171.8,251.05,226.14,224.41,236.92,,264.74,289.62,281.06,230.04,280.95,193.68,,227.87,269.4,250.54,197.37,208.98,243.29,,,,,,,,,,,,
2023-03-20,2023,3,,236.31,172.2,251.9,225.97,225.53,239.58,,268.02,289.72,282.38,230.13,281.75,194.83,215.52,236.13,271.02,252.11,197.63,212.44,244.44,,,,,,,,,,,,
2023-03-27,2023,3,283.88,239.79,172.61,251.51,225.88,227.95,241.79,209.03,271.41,290.3,283.89,230.2,282.54,195.4,218.12,244.18,274.18,253.68,201.16,217.94,243.88,,,,,,,,,,,,
2023-04-03,2023,4,285.99,243.89,172.91,249.7,226.01,230.35,243.24,209.22,274.4,291.1,286.33,230.37,283.34,195.26,217.36,252.24,275.59,255.26,203.63,225.06,244.45,,,,,,,,,,,,
2023-04-10,2023,4,283.45,244.66,172.91,247.74,225.48,232.78,244.69,209.39,276.66,290.97,287.27,230.57,284.13,194.11,213.78,260.29,277.18,255.73,206.46,228.45,243.89,,,,,,,,,,,,
2023-04-17,2023,4,282.75,243.84,172.91,244.36,224.46,235.04,244.23,209.95,278.23,290.34,285.99,231.87,284.13,194.29,215.06,260.08,277.33,255.42,210.17,230.76,244.25,,,,,,,,,,,,
2023-04-24,2023,4,279.02,241.46,172.91,242.07,224.03,236.2,242.89,209.93,279.12,289.52,285.11,232.06,284.13,194.91,212.76,255.19,277.66,255.1,213.16,232.49,244.52,,,,,,,,,,,,
2023-05-01,2023,5,274.5,237.69,172.91,235.75,224.69,236.86,241.34,209.85,279.66,289.67,283.65,232.3,283.0,195.26,210.61,250.29,277.95,254.79,213.92,233.82,244.68,,,,,,,,,,,,
2023-05-08,2023,5,267.39,229.63,172.91,230.06,224.7,237.69,239.02,209.92,279.41,289.17,281.24,232.54,280.27,194.71,209.16,245.4,276.42,254.47,214.79,232.69,243.4,,,,,,,,,,,,
2023-05-15,2023,5,258.79,221.22,172.91,223.95,224.26,237.64,236.7,209.87,278.63,288.93,278.23,232.77,277.55,194.29,206.69,240.71,273.36,252.9,212.38,232.22,244.03,,,,,,,,,,,,
2023-05-22,2023,5,249.4,212.5,172.91,218.08,223.41,237.64,234.38,209.85,277.27,287.54,273.06,232.77,274.83,194.46,206.51,240.42,270.54,251.32,210.59,232.26,242.63,,,,,,,,,,,,
2023-05-29,2023,5,245.29,207.2,172.91,211.8,223.35,237.39,231.49,209.97,275.42,287.02,267.43,232.83,271.76,195.47,210.18,240.13,267.29,249.12,208.4,232.81,,,,,,,,,,,,,
2023-06-05,2023,6,238.43,200.62,172.91,207.3,222.42,237.33,229.2,209.41,272.31,286.52,262.36,232.78,268.48,194.72,206.92,239.83,264.22,247.23,206.76,234.29,,,,,,,,,,,,,
2023-06-12,2023,6,231.64,196.02,172.91,203.1,221.35,,226.9,209.43,268.56,286.48,256.0,232.77,265.19,193.65,204.78,244.23,260.2,245.34,204.82,235.37,,,,,,,,,,,,,
2023-06-19,2023,6,223.63,190.0,172.91,202.93,219.78,,224.55,209.56,263.67,285.59,251.19,232.75,263.03,192.92,204.96,248.62,254.28,243.45,204.0,235.06,230.06,,,,,,,,,,,,
2023-06-26,2023,6,216.15,187.39,172.91,202.62,219.41,249.84,222.78,209.49,257.32,285.15,247.39,232.78,262.47,191.86,204.76,250.8,249.12,241.56,203.54,235.42,225.91,,,,,,,,,,,,
2023-07-03,2023,7,208.73,187.55,172.91,201.75,219.43,249.29,220.18,209.64,248.8,285.03,240.28,232.7,261.56,190.03,203.5,252.99,243.8,241.24,203.14,234.92,220.56,,,,,,,,,,,,
2023-07-10,2023,7,201.15,186.87,172.91,199.84,219.66,248.49,217.1,209.6,239.2,285.96,234.78,232.73,259.63,188.8,202.25,250.78,238.63,240.93,202.3,234.21,215.59,,,,,,,,,,,,
2023-07-17,2023,7,190.87,185.23,172.91,197.03,219.8,248.63,214.42,209.79,229.5,285.04,230.13,232.69,256.91,186.96,198.79,248.58,232.47,240.61,200.22,233.69,211.7,,,,,,,,,,,,
2023-07-24,2023,7,181.36,185.32,172.91,193.96,220.51,248.76,211.89,210.0,220.01,284.64,226.13,232.71,254.42,185.47,197.48,248.56,226.86,240.3,197.48,233.78,207.51,,,,,,,,,,,,
2023-07-31,2023,7,172.53,184.45,172.91,189.55,221.76,236.69,209.59,210.28,210.5,283.64,222.26,232.76,252.04,184.67,198.02,248.55,221.4,239.99,196.27,233.42,202.9,,,,,,,,,,,,
2023-08-07,2023,8,165.6,184.45,172.91,184.11,223.27,236.87,207.43,210.23,202.06,283.56,218.77,232.88,249.66,183.05,196.14,248.53,218.52,239.67,194.57,232.21,199.82,,,,,,,,,,,,
2023-08-14,2023,8,161.07,184.49,172.91,178.66,223.63,237.99,204.53,210.22,194.91,284.01,214.81,232.94,247.28,181.84,193.93,250.73,215.96,239.36,192.11,232.27,198.06,,,,,,,,,,,,
2023-08-21,2023,8,158.93,183.44,172.91,173.75,223.63,238.63,202.31,210.11,190.02,283.65,214.52,233.04,245.23,181.58,195.58,252.92,213.25,238.41,189.35,232.5,197.46,,,,,,,,,,,,
2023-08-28,2023,8,160.45,182.91,172.91,170.91,222.95,239.41,200.76,210.16,186.77,282.69,214.85,233.05,245.35,180.35,197.65,255.08,211.9,237.47,187.29,234.22,197.53,,,,,,,,,,,,
2023-09-04,2023,9,163.53,182.5,172.91,168.86,223.12,238.81,199.02,210.03,185.38,281.95,215.72,232.99,246.6,180.41,199.95,257.23,212.68,237.15,185.88,234.4,198.92,,,,,,,,,,,,
2023-09-11,2023,9,169.53,182.92,172.91,168.22,224.03,238.15,197.35,210.07,185.22,281.14,217.32,232.86,247.84,180.92,202.22,257.2,211.86,236.84,184.95,234.25,201.01,,,,,,,,,,,,
2023-09-18,2023,9,176.47,183.6,172.91,168.83,222.6,239.36,196.04,209.87,186.48,279.58,219.2,232.62,248.98,180.64,204.26,257.17,210.91,236.52,183.16,234.28,204.71,,,,,,,,,,,,
2023-09-25,2023,9,182.85,185.09,172.91,170.17,220.88,239.36,194.85,209.59,188.08,277.71,220.45,232.45,250.11,181.26,206.3,254.34,209.03,236.21,181.94,234.89,208.25,,,,,,,,,,,,
2023-10-02,2023,10,189.33,187.15,172.91,170.66,219.94,238.4,194.71,209.66,190.12,275.59,222.87,232.17,251.25,182.17,208.64,251.52,208.13,235.89,181.67,234.59,210.95,,,,,,,,,,,,
2023-10-09,2023,10,195.1,188.31,172.91,171.5,219.4,238.17,194.96,209.8,193.13,273.49,224.29,231.93,252.44,182.7,208.64,248.7,209.43,235.89,181.82,234.62,211.78,,,,,,,,,,,,
2023-10-16,2023,10,199.11,190.8,172.91,172.37,219.75,237.99,195.29,209.74,196.96,272.19,225.75,231.76,252.5,183.36,208.4,245.9,210.21,236.05,181.72,234.36,211.9,,,,,,,,,,,,
2023-10-23,2023,10,202.19,190.83,172.91,173.41,220.42,238.1,195.95,209.73,199.97,271.48,226.83,231.62,252.5,184.17,208.61,243.11,210.04,235.89,182.27,233.74,213.57,,,,,,,,,,,,
2023-10-30,2023,10,203.49,191.54,172.91,173.19,219.48,238.24,196.88,209.47,203.57,270.74,227.76,231.54,252.5,184.46,208.36,241.1,211.77,235.73,183.07,233.99,212.67,,,,,,,,,,,,
2023-11-06,2023,11,204.66,192.37,172.91,173.65,220.61,238.22,197.4,209.36,208.04,270.28,229.54,231.62,252.5,185.13,208.35,239.09,214.97,235.58,183.7,233.97,211.27,,,,,,,,,,,,
2023-11-13,2023,11,205.67,196.26,172.91,174.16,222.06,237.42,197.93,209.78,213.28,269.37,232.11,231.5,252.5,185.21,208.5,239.87,,235.42,184.75,233.88,210.0,,,,,,,,,,,,
2023-11-20,2023,11,206.75,199.64,172.91,176.75,221.38,,198.37,209.77,219.4,269.14,234.17,231.5,250.88,185.4,208.39,240.65,,235.26,185.44,233.7,207.84,,,,,,,,,,,,
2023-11-27,2023,11,208.01,205.57,172.91,179.1,221.06,236.92,198.85,209.69,225.29,269.21,235.7,231.52,249.2,185.79,209.42,246.29,230.05,235.1,186.41,234.35,208.4,,,,,,,,,,,,
2023-12-04,2023,12,208.93,209.66,172.91,180.9,220.12,237.76,199.27,209.76,230.31,268.07,238.21,231.55,247.52,186.5,,251.92,232.49,234.79,186.86,234.19,210.37,,,,,,,,,,,,
2023-12-11,2023,12,210.44,218.22,172.91,182.91,217.71,239.0,199.96,209.66,235.12,268.06,240.73,231.56,247.52,186.24,,257.56,236.01,234.79,187.76,234.29,210.61,,,,,,,,,,,,
2023-12-18,2023,12,211.28,225.79,172.91,184.85,216.95,,200.7,209.7,239.17,266.05,243.48,231.71,247.52,186.07,211.19,262.42,239.35,234.79,188.38,233.94,213.6,,,,,,,,,,,,
2023-12-25,2023,12,211.54,231.93,172.91,185.37,216.43,,201.1,209.93,241.71,265.74,244.43,231.68,247.41,186.23,210.75,267.28,242.1,234.79,189.12,234.12,213.75,,,,,,,,,,,,
2024-01-01,2024,1,211.69,233.9,172.91,185.06,220.69,244.27,201.39,209.72,243.35,266.13,245.34,231.81,247.29,184.85,209.1,271.39,240.47,234.79,189.92,234.37,212.85,,,,,,,,,,,,
2024-01-08,2024,1,211.31,234.81,172.91,183.56,227.18,245.98,200.81,209.47,244.13,266.45,245.13,231.83,248.34,183.21,207.99,275.51,238.38,234.79,190.44,233.52,212.56,,,,,,,,,,,,
2024-01-15,2024,1,210.26,234.56,172.91,183.03,,246.32,199.83,209.13,244.19,265.14,245.47,231.81,249.4,180.8,205.97,274.77,234.96,234.16,190.73,,210.9,,,,,,,,,,,,
2024-01-22,2024,1,209.67,236.41,172.91,182.47,,246.36,198.24,209.07,243.77,264.46,243.53,,250.45,,204.45,274.02,234.1,,191.71,,207.31,,,,,,,,,,,,
2024-01-29,2024,1,207.82,234.95,172.91,183.33,248.96,246.29,195.64,209.01,242.79,262.56,240.58,,250.0,174.82,202.94,269.5,232.04,,192.03,,203.76,,,,,,,,,,,,
2024-02-05,2024,2,206.14,231.04,172.91,182.2,255.61,246.22,192.5,209.02,241.6,262.85,237.11,230.2,249.54,171.88,201.87,264.97,230.64,,191.71,220.03,198.55,,,,,,,,,,,,
2024-02-12,2024,2,204.21,228.16,,181.52,261.8,246.11,190.19,209.01,240.29,262.11,233.65,230.1,248.97,168.58,201.75,260.44,228.1,226.6,191.67,219.43,196.69,,,,,,,,,,,,
2024-02-19,2024,2,202.8,226.62,,181.62,263.03,246.04,188.3,209.01,239.11,260.66,230.33,227.67,248.41,167.15,202.98,256.66,229.35,224.24,191.46,218.44,194.9,,,,,,,,,,,,
2024-02-26,2024,2,202.55,223.75,172.81,182.27,263.84,246.3,187.86,209.36,238.27,258.18,228.71,225.73,248.29,165.45,202.56,252.87,229.88,221.87,191.09,219.58,193.64,,,,,,,,,,,,
2024-03-04,2024,3,202.82,222.59,172.81,181.8,263.98,246.87,188.53,209.58,237.73,257.32,227.3,225.79,248.18,165.04,204.71,249.09,231.0,220.46,190.66,223.01,193.5,,,,,,,,,,,,
2024-03-11,2024,3,203.16,220.22,172.81,181.39,261.19,247.18,190.43,209.45,237.68,255.59,229.28,226.93,248.06,164.75,205.45,245.3,231.11,219.83,189.98,225.97,194.52,,,,,,,,,,,,
